ID	MAPRESOURCE	MOVE_MODEL	MATRIX	event	script	msg	encount	maptype	bicycle	dash	escape	fly	BGM_DAY	BGM_NIGHT	WEATHER	CAMERA	BATTLE_BG	PLACE_NAME	WINDOW_TYPE	備考
R209R0104	AREA_ID_ROOM23	MMLID_NOENTRY	LOST04	○	×	×	○	MAPTYPE_ROOM	×	×	○	×	SEQ_D_02	SEQ_D_02	MIST1	4	BG_ID_ROOM_C	MAPNAME_R209	PLACE_WIN_ROAD	ロストタワー４Ｆ																																																																																																																																																										
R209R0105	AREA_ID_ROOM23	MMLID_NOENTRY	LOST05	○	○	○	○	MAPTYPE_ROOM	×	×	○	×	SEQ_D_02	SEQ_D_02	MIST1	4	BG_ID_ROOM_C	MAPNAME_R209	PLACE_WIN_ROAD	ロストタワー５Ｆ																																																																																																																																																										
R210A	AREA_ID_AREA05	MMLID_AREA05	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R210	PLACE_WIN_ROAD	R210a道路																																																																																																																																																										
R210B	AREA_ID_AREA05	MMLID_AREA05	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	MIST1	0	BG_ID_MOUNTAIN	MAPNAME_R210	PLACE_WIN_ROAD	R210b道路																																																																																																																																																										
R210BR0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R210	PLACE_WIN_ROAD	3/3追加　ドラゴン技教えの家																																																																																																																																																										
R211a	AREA_ID_AREA03	MMLID_AREA03	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_C_D	SEQ_ROAD_C_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_R211	PLACE_WIN_ROAD	R211a道路																																																																																																																																																										
R211b	AREA_ID_AREA05	MMLID_AREA05	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_R211	PLACE_WIN_ROAD	R211b道路																																																																																																																																																										
R212A	AREA_ID_AREA07	MMLID_AREA07	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R212	PLACE_WIN_ROAD	R212a道路
R212AR0101	AREA_ID_ROOM16	MMLID_NOENTRY	RICH01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_R212YASIKI	PLACE_WIN_ROAD	ポケモン屋敷１Ｆ
R212AR0102	AREA_ID_ROOM16	MMLID_NOENTRY	RICH02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_R212YASIKI	PLACE_WIN_ROAD	ポケモン屋敷ー中二階ー寝室
R212AR0103	AREA_ID_ROOM16	MMLID_NOENTRY	RICH03	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_R212YASIKI	PLACE_WIN_ROAD	ポケモン屋敷ー中二階ー主人の部屋
R212B	AREA_ID_AREA07	MMLID_AREA07	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_E_D	SEQ_ROAD_E_N	CAL_R212B	0	BG_ID_BASIC	MAPNAME_R212	PLACE_WIN_ROAD	R212B道路
R212BR0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R212	PLACE_WIN_ROAD	R212B道路民家
R213	AREA_ID_AREA13	MMLID_AREA13	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_TOWN07_D	SEQ_TOWN07_N	CAL_R213	0	BG_ID_SEA	MAPNAME_R213	PLACE_WIN_ROAD	R213道路
R213R0101	AREA_ID_ROOM31	MMLID_NOENTRY	GATEPL02	○	○	○	×	MAPTYPE_ROOM	○	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R213	PLACE_WIN_ROAD	ｃ６←→R213ゲート
R213R0201	AREA_ID_ROOM24	MMLID_NOENTRY	FMARK01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_R213ASIATO	PLACE_WIN_ROAD	足跡博士の家
R213R0301	AREA_ID_ROOM16	MMLID_NOENTRY	HOTEL01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_L02HOTEL	PLACE_WIN_ROAD	ホテルフロント棟
R213R0401	AREA_ID_ROOM16	MMLID_NOENTRY	HOTEL02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_L02HOTEL	PLACE_WIN_ROAD	ホテル客室棟１
R213R0501	AREA_ID_ROOM16	MMLID_NOENTRY	HOTEL02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_L02HOTEL	PLACE_WIN_ROAD	ホテル客室棟２
R213R0601	AREA_ID_ROOM16	MMLID_NOENTRY	HOTEL02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN07_D	SEQ_TOWN07_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_L02HOTEL	PLACE_WIN_ROAD	ホテル客室棟３
R214	AREA_ID_AREA13	MMLID_AREA13	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_R214	PLACE_WIN_ROAD	R214道路
R214R0101	AREA_ID_ROOM31	MMLID_NOENTRY	GATEPL01	○	○	○	×	MAPTYPE_ROOM	○	×	×	×	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R214	PLACE_WIN_ROAD	R219←→ｃ０８ゲート
R215	AREA_ID_AREA05	MMLID_AREA05	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	RAIN	0	BG_ID_FOREST	MAPNAME_R215	PLACE_WIN_ROAD	R215道路
R216	AREA_ID_AREA09	MMLID_AREA09	SINOU	○	○	○	○	MAPTYPE_ROAD	×	○	×	○	SEQ_ROAD_SNOW_D	SEQ_ROAD_SNOW_N	CAL_R216	0	BG_ID_SNOW_MOUNTAIN	MAPNAME_R216	PLACE_WIN_ROAD	R216道路
R216R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE04	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_SNOW_D	SEQ_ROAD_SNOW_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R216	PLACE_WIN_ROAD	R216民家１
R217	AREA_ID_AREA09	MMLID_AREA09	SINOU	○	○	○	○	MAPTYPE_ROAD	×	○	×	○	SEQ_ROAD_SNOW_D	SEQ_ROAD_SNOW_N	SNOWSTORM_H	0	BG_ID_SNOW_MOUNTAIN	MAPNAME_R217	PLACE_WIN_ROAD	R217道路
R217R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_SNOW_D	SEQ_ROAD_SNOW_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R217	PLACE_WIN_ROAD	民家１_1F
R217R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_SNOW_D	SEQ_ROAD_SNOW_N	USUGURAI	4	BG_ID_ROOM_A	MAPNAME_R217	PLACE_WIN_ROAD	民家2_1F
R218	AREA_ID_AREA10	MMLID_AREA10	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_B_D	SEQ_ROAD_B_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R218	PLACE_WIN_ROAD	R218道路
R218R0101	AREA_ID_ROOM31	MMLID_NOENTRY	GATEPL02	○	○	○	×	MAPTYPE_ROOM	○	×	×	×	SEQ_ROAD_B_D	SEQ_ROAD_B_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R218	PLACE_WIN_ROAD	２１８番道路：ゲート c01：コトブキ側
R218R0201	AREA_ID_ROOM31	MMLID_NOENTRY	GATEPL02	○	○	○	×	MAPTYPE_ROOM	○	×	×	×	SEQ_ROAD_B_D	SEQ_ROAD_B_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R218	PLACE_WIN_ROAD	２１８番道路：ゲート c02：ミオ側
R219	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_A_D	SEQ_ROAD_A_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R219	PLACE_WIN_ROAD	219番道路
R221	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R221	PLACE_WIN_ROAD	221番道路
R221R0101	AREA_ID_ROOM20	MMLID_NOENTRY	GATE05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	4	BG_ID_ROOM_C	MAPNAME_D10POKEPARK	PLACE_WIN_ROAD	3/4追加　ポケモンパークゲート
R221R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R221	PLACE_WIN_ROAD	3/4追加　民家１
R222	AREA_ID_AREA13	MMLID_AREA13	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R222	PLACE_WIN_ROAD	R222道路
R222R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R222	PLACE_WIN_ROAD	3/4追加　民家１（つりおやじ）
R222R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R222	PLACE_WIN_ROAD	3/4追加　民家２（おおきさくらべ）
R222R0301	AREA_ID_ROOM31	MMLID_NOENTRY	GATEPL02	○	○	○	×	MAPTYPE_ROOM	○	×	×	×	SEQ_ROAD_E_D	SEQ_ROAD_E_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_R222	PLACE_WIN_ROAD	R222←→c8ゲート
R224	AREA_ID_AREA08	MMLID_AREA11	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_F_D	SEQ_ROAD_F_N	SUNNY	0	BG_ID_BASIC	MAPNAME_R224	PLACE_WIN_ROAD	R224道路
R225	AREA_ID_AREA12	MMLID_AREA12	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_TOWN06_D	SEQ_TOWN06_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_R225	PLACE_WIN_ROAD	R225道路
R226A	AREA_ID_AREA12	MMLID_AREA12	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_FOREST	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください
R226B	AREA_ID_AREA12	MMLID_AREA12	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_FOREST	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください
R227	AREA_ID_AREA12	MMLID_AREA12	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_TOWN06_D	SEQ_TOWN06_N	VOLCANO	0	BG_ID_MOUNTAIN	MAPNAME_R227	PLACE_WIN_ROAD	R227道路
R227A	AREA_ID_AREA12	MMLID_AREA12	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_FOREST	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください
R227B	AREA_ID_AREA12	MMLID_AREA12	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_FOREST	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください
R228	AREA_ID_AREA14	MMLID_AREA14	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_BZA_D	SEQ_ROAD_BZA_N	SANDSTORM	0	BG_ID_MOUNTAIN	MAPNAME_R228	PLACE_WIN_ROAD	R228道路
R229	AREA_ID_AREA14	MMLID_AREA14	SINOU	○	○	○	○	MAPTYPE_ROAD	○	○	×	○	SEQ_ROAD_BZA_D	SEQ_ROAD_BZA_N	SUNNY	0	BG_ID_FOREST	MAPNAME_R229	PLACE_WIN_ROAD	R229道路
R230	AREA_ID_AREA14	MMLID_AREA14	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_DUMMY	SEQ_DUMMY	SUNNY	0	BG_ID_FOREST	MAPNAME_NOTHING	PLACE_WIN_SEE	R230道路
R232	AREA_ID_AREA14	MMLID_AREA14	SINOU	×	×	×	×	MAPTYPE_ROAD	○	○	×	×	SEQ_ROAD_D_D	SEQ_ROAD_D_N	SUNNY	0	BG_ID_FOREST	MAPNAME_NOTHING	PLACE_WIN_SEE	あとで設定してください
RECORD	AREA_ID_UNIONROOM	MMLID_UNIONROOM	PC04	×	×	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_NOTHING	PLACE_WIN_SEE	ユニオンルーム
T01	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	○	MAPTYPE_TOWN	○	○	×	○	SEQ_TOWN01_D	SEQ_TOWN01_N	SUNNY	0	BG_ID_CITY	MAPNAME_T1HUTABA	PLACE_WIN_TOWN	フタバタウン
T01R0101	AREA_ID_ROOM01	MMLID_NOENTRY	HHOUSE0101	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN01_D	SEQ_TOWN01_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T1HUTABA	PLACE_WIN_TOWN	フタバ：ライバルの家＿１Ｆ
T01R0102	AREA_ID_ROOM01	MMLID_NOENTRY	HHOUSE0102	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN01_D	SEQ_TOWN01_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T1HUTABA	PLACE_WIN_TOWN	フタバ：ライバルの家＿２Ｆ
T01R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HHOUSE0201	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN01_D	SEQ_TOWN01_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T1HUTABA	PLACE_WIN_TOWN	フタバ：主人公の家＿１Ｆ
T01R0202	AREA_ID_ROOM01	MMLID_NOENTRY	HHOUSE0202	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN01_D	SEQ_TOWN01_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T1HUTABA	PLACE_WIN_TOWN	フタバ：主人公の家＿２Ｆ
T01R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN01_D	SEQ_TOWN01_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T1HUTABA	PLACE_WIN_TOWN	フタバ：民家１
T01R0401	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN01_D	SEQ_TOWN01_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T1HUTABA	PLACE_WIN_TOWN	フタバ：民家２
T02	AREA_ID_AREA01	MMLID_AREA01	SINOU	○	○	○	×	MAPTYPE_TOWN	○	○	×	○	SEQ_TOWN02_D	SEQ_TOWN02_N	SUNNY	0	BG_ID_CITY	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴタウン
T02FS0101	AREA_ID_ROOM03	MMLID_NOENTRY	FS01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_FS	SEQ_FS	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴ：フレンドリィショップ
T02PC0101	AREA_ID_ROOM02	MMLID_NOENTRY	PC01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴ：ポケモンセンター＿１Ｆ
T02PC0102	AREA_ID_ROOM02	MMLID_NOENTRY	PC02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴ：ポケモンセンター＿２Ｆ
T02R0101	AREA_ID_ROOM01	MMLID_NOENTRY	LABO01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_KENKYUJO	SEQ_KENKYUJO	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴ：ポケモン研究所
T02R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HHOUSE0301	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN02_D	SEQ_TOWN02_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴ：サポートの家＿１Ｆ
T02R0202	AREA_ID_ROOM01	MMLID_NOENTRY	HHOUSE0302	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN02_D	SEQ_TOWN02_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴ：サポートの家＿２Ｆ
T02R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN02_D	SEQ_TOWN02_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T2MASAGO	PLACE_WIN_TOWN	マサゴ：民家１
T03	AREA_ID_AREA03	MMLID_AREA03	SINOU	○	○	○	×	MAPTYPE_TOWN	○	○	×	○	SEQ_TOWN03_D	SEQ_TOWN03_N	SUNNY	0	BG_ID_CITY	MAPNAME_T3SONOO	PLACE_WIN_TOWN	ソノオタウン
T03FS0101	AREA_ID_ROOM03	MMLID_NOENTRY	FS01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_FS	SEQ_FS	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T3SONOO	PLACE_WIN_TOWN	ソノオ：フレンドリィショップ
T03PC0101	AREA_ID_ROOM02	MMLID_NOENTRY	PC01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T3SONOO	PLACE_WIN_TOWN	ソノオ：ポケモンセンター＿１Ｆ
T03PC0102	AREA_ID_ROOM02	MMLID_NOENTRY	PC02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T3SONOO	PLACE_WIN_TOWN	ソノオ：ポケモンセンター＿２Ｆ
T03R0101	AREA_ID_ROOM03	MMLID_NOENTRY	FHOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN03_D	SEQ_TOWN03_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T3FLOWER	PLACE_WIN_TOWN	ソノオ：花屋
T03R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN03_D	SEQ_TOWN03_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T3SONOO	PLACE_WIN_TOWN	ソノオ：民家１＿
T03R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_TOWN03_D	SEQ_TOWN03_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T3SONOO	PLACE_WIN_TOWN	ソノオ：民家２
T04	AREA_ID_AREA05	MMLID_AREA05	SINOU	○	○	○	×	MAPTYPE_TOWN	○	○	×	○	SEQ_CITY06_D	SEQ_CITY06_N	SUNNY	0	BG_ID_CITY	MAPNAME_T4ZUI	PLACE_WIN_TOWN	ズイタウン
T04FS0101	AREA_ID_ROOM03	MMLID_NOENTRY	FS01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_FS	SEQ_FS	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_TOWN	フレンドリィショップ
T04PC0101	AREA_ID_ROOM02	MMLID_NOENTRY	PC01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_TOWN	ポケモンセンター＿１Ｆ
T04PC0102	AREA_ID_ROOM02	MMLID_NOENTRY	PC02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_TOWN	ポケモンセンター＿２Ｆ
T04R0101	AREA_ID_ROOM03	MMLID_NOENTRY	GROW01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY06_D	SEQ_CITY06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4SODATEYA	PLACE_WIN_TOWN	2/2追加　育て屋・助け屋
T04R0201	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY06_D	SEQ_CITY06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_TOWN	3/3追加　民家１
T04R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE05	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY06_D	SEQ_CITY06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_TOWN	3/3追加　民家２
T04R0401	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY06_D	SEQ_CITY06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_TOWN	3/3追加　民家３
T04R0501	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY06_D	SEQ_CITY06_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T4ZUI	PLACE_WIN_TOWN	3/3追加　民家４
T05	AREA_ID_AREA05	MMLID_AREA05	SINOU	○	○	○	○	MAPTYPE_TOWN	○	○	×	○	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	0	BG_ID_CITY	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	カンナギタウン
T05PC0101	AREA_ID_ROOM02	MMLID_NOENTRY	PC01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	ポケモンセンター＿１Ｆ
T05PC0102	AREA_ID_ROOM02	MMLID_NOENTRY	PC02	○	○	×	×	MAPTYPE_ROOM	×	×	×	×	SEQ_PC_01	SEQ_PC_02	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	ポケモンセンター＿２Ｆ
T05R0101	AREA_ID_ROOM01	MMLID_NOENTRY	WISE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	カンナギ長老の家
T05R0201	AREA_ID_ROOM01	MMLID_NOENTRY	ITEM01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	民家１（どうぐや）
T05R0301	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	民家２	
T05R0401	AREA_ID_ROOM01	MMLID_NOENTRY	HOUSE02	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	民家３	
T05R0501	AREA_ID_DUNGEON04	MMLID_NOENTRY	SHRINE01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_CITY04_D	SEQ_CITY04_N	SUNNY	0	BG_ID_ROOM_A	MAPNAME_T5KANNAGI	PLACE_WIN_TOWN	祠	
T06	AREA_ID_AREA12	MMLID_AREA12	SINOU	○	○	○	×	MAPTYPE_TOWN	○	○	×	○	SEQ_CITY11_D	SEQ_CITY11_N	SUNNY	0	BG_ID_MOUNTAIN	MAPNAME_T6EREA	PLACE_WIN_TOWN	サバイバルエリア	
T06FS0101	AREA_ID_ROOM03	MMLID_NOENTRY	FS01	○	○	○	×	MAPTYPE_ROOM	×	×	×	×	SEQ_FS	SEQ_FS	SUNNY	4	BG_ID_ROOM_A	MAPNAME_T6EREA	PLACE_WIN_TOWN	フレンドリィショップ	
